75000 135495
9241 23194 888704037
43037 31554 -593275745
36527 57487 -713885722
11478 60660 10978512
5464 58960 -393110678
69626 51120 -673741255
23310 67523 263487704
4288 7268 504877604
67357 48605 -516788788
26281 25184 -295729234
50175 29149 841453701
40104 49318 -329792025
58124 10074 -814789678
60244 43236 484709186
63615 12889 -685049365
29665 55791 -378348629
39127 42544 78347438
52082 7590 837352629
55024 46783 349909778
72263 50877 870901168
20604 67233 -870676573
21889 54426 -729513297
71720 6773 -965033214
30655 28703 713761732
28701 63160 587999895
41903 9890 -302168153
34891 64372 438654882
29274 16759 472265765
33491 17730 -323576813
7541 56708 268047977
73291 37727 -236079011
55989 2165 420300904
50764 74345 -867291629
6104 32248 -199010761
64297 58614 977915659
31690 15422 -393875487
68891 10287 -338492372
34152 23773 -337901424
70478 34955 -455906107
8455 72356 147353385
39578 44423 272172071
58934 18611 -977994637
21558 72822 11454331
13279 31096 301502994
70677 12050 660624097
51009 31552 387296010
70295 24806 668748963
48470 34951 680467350
57733 26534 978086001
63754 19090 -146163176
21649 19172 867828165
24627 48813 899583129
47014 69365 205737329
16075 11315 -350877935
35056 24396 -405754444
19698 35053 395082868
35970 9380 977240877
20155 36282 562473326
28215 16565 112318594
46707 38077 -869726879
28511 68432 678678779
23793 5946 -158461096
24139 70118 624233780
7726 26629 869903417
20006 20840 -357015052
34785 31979 -449018102
28143 72189 -71417989
18686 40712 -954826964
53899 63192 3527788
72368 57475 586185816
32900 2160 -926743203
45721 25788 840809197
74903 22385 -386101106
68148 35803 478830797
110 14392 -424225317
49439 57739 481492608
26524 57830 55063900
71538 18431 295040969
8650 40218 -473819693
41883 61471 -869448022
50700 20918 325801413
53539 56849 986488546
10466 5755 924484269
27091 17128 279890672
66973 34244 693162880
22601 36225 -80495327
8880 72824 -403525036
30708 61174 862810684
5084 18393 -562997523
43083 70478 -762583784
19909 26291 -838922487
24779 2672 862107762
44542 5074 -368111247
18478 27431 63980132
47865 21820 40616894
3007 61970 777520424
3 45803 222027082
52609 34709 -149629578
52136 25155 123271767
19368 64160 -844355336
72027 22454 890577665
11279 2599 908289164
61466 35 842304733
25199 46994 -896544792
31315 16238 -706846965
64733 19276 -93113249
47495 32749 -915454756
5717 65314 379838196
29500 18670 -606534026
5783 41531 130095119
24902 56869 -225298524
36502 35154 969109644
14945 36233 -885835970
2354 10135 -789012377
12184 67252 -564667723
28436 47159 53407549
9380 65658 -19551953
60994 74431 -737453224
32399 49567 398800706
44906 568 -400697801
16459 38389 16038823
42441 36465 -782044646
42218 37222 441939666
36731 27629 -282246762
41544 74860 142468063
54044 67998 -62959760
34721 66392 -144109546
72294 69933 99484521
41681 67093 970765316
32098 39461 -559441847
47172 32569 -44364879
48578 18801 417815767
26302 30594 462530505
27246 20957 730470719
4138 49105 -236775711
24054 11932 810333048
31986 52387 -638918187
58097 17267 -243689415
55329 24783 -56291856
71300 51529 -815322964
2082 56993 -500271878
48209 48138 301120069
2696 73502 -898039059
23128 6318 556651913
4195 26421 -150072308
50150 42472 423420127
45576 40339 -534406368
30043 41574 672985686
36497 61591 -331137295
53207 41855 -703603493
40081 41825 -846324191
28332 59057 -446979716
28326 50511 -195348355
36462 14493 134098483
30591 56713 -408252139
66567 7509 515284965
4306 37772 508363987
22631 45464 -923795139
5077 20318 97868443
42300 38616 -600104347
68831 18856 519205045
58162 4566 -498519409
31154 55157 -641307825
7010 66052 910520307
38885 63678 932358509
53669 26210 -883931152
71669 70935 -714023127
36040 17952 344900869
62809 62716 880895908
30584 74171 985025509
71899 39930 -536653312
71768 62672 215950596
44803 21509 -536886816
12442 72537 306144692
64621 37423 -736990684
40569 41383 -384609027
9143 15670 -758749498
18620 65603 -513476587
31075 40655 -821031458
33750 40840 -236399978
38120 33754 862952659
14684 45281 -861942703
19759 66537 -442159864
66629 43552 565894702
22507 34342 -801299077
40137 16343 919724845
13056 60720 364542058
61349 1882 600907940
8452 13683 515125203
17610 54439 -90764448
68192 42866 463055848
53860 18248 -241378078
19903 19706 315154807
50309 51804 -221537063
59190 14806 43791950
30127 68185 549856773
33645 44851 904232606
51483 5198 168856302
61007 8196 -334234572
37058 9777 417433824
54757 40287 903470493
60620 43333 898713588
58566 55947 -38007079
34761 55791 159420311
53187 11630 -279998420
2438 25964 -820308418
56432 9431 -383197936
68621 38241 -898080775
66833 49428 366387534
20127 25435 -277631757
72944 54448 721481237
13799 28575 544380045
32792 34916 620621656
31318 60145 553584126
43666 30598 382927446
66072 56682 -294677519
21675 52637 568327414
14885 21251 -9775417
34594 31073 -61459156
15133 35628 240670874
30538 71456 735456999
19726 7612 -719828218
16248 13865 -228461860
16646 10694 478244245
22031 22635 138686765
14574 64002 586593677
63711 48309 -842574165
26269 49388 216277080
52486 41357 -929028200
46490 21988 -692209759
30611 63872 660759016
20359 36874 50121690
22142 30262 -703903479
56086 40845 990170035
27680 29780 -673058938
8145 53562 203784490
7980 16254 388909511
64708 6655 314327438
42314 74425 -328733958
25795 15480 303784848
49590 62076 -129070881
36908 65103 -406330397
34543 22694 -72290081
3965 42881 -621664573
49744 8417 960663410
63707 12435 783069446
64875 58318 118564134
34979 58692 -844611434
72850 17634 723814747
22359 50772 293013446
33361 18201 653897061
2847 67437 -663554010
1674 3066 406992154
74009 21217 -720525095
42727 61331 910756538
62488 40260 947999574
69957 19403 128995709
56541 10864 729193482
42178 23486 701286794
38849 62256 306630886
25866 13640 74072003
10284 20222 740771567
55362 71304 357701430
48226 6560 523076544
73338 65946 286896840
60342 18050 -975359767
22284 65234 -289919681
74394 57841 -720355981
48744 46963 -190441920
73764 22916 272358897
13656 35229 -600699713
820 66714 -119205013
745 26103 -435264214
70455 32312 -453514045
26630 27706 -870286955
24859 71667 340659587
66668 51554 196261413
71114 36260 -878649091
58606 74283 -902418120
66791 51436 212608067
56401 11234 584530875
10185 43610 976324648
2952 17611 -296328299
4387 55022 -248141546
16159 60443 -837475647
62249 20125 578598479
54733 40815 -815190323
56360 54086 187710058
64475 48448 -367740158
1003 50769 -291114431
66893 40171 229973755
42872 27336 229654292
72054 14350 886920072
7774 39012 -823399009
67181 63108 19411619
69506 9706 315586097
9505 14626 -809619616
42068 48180 -674523032
30003 30538 313228399
61940 65593 -957234230
71496 73724 814633590
59566 27537 -678258592
56036 11636 954167104
59373 7588 -970966765
67159 22421 -739969138
14949 51395 -106549024
45554 55204 -187081054
46087 13791 529197884
29183 15336 -603133980
53441 26359 -686248146
40478 724 716471074
56159 68085 455111370
64610 26425 262471501
53345 63049 482816839
5767 36191 -768756775
61000 21539 -729383242
46658 27907 163693670
36888 74517 -43631496
102 44767 -285826572
3198 42006 176003271
9414 15616 -177822106
26698 32296 -949812338
4950 60913 59433269
60490 63315 141511237
11629 26046 189263164
65398 3646 -772663930
2878 38725 -87838500
13024 43294 761035798
18510 40228 613528238
16382 52708 514272601
45983 11336 -80869160
63867 14150 -932137703
74133 43480 970238494
58409 21111 -885556927
64773 50694 -332627899
5813 58291 -782323802
12116 19794 771520109
9830 5949 853083926
15922 46908 705821660
68500 68435 834727204
22283 16472 -775920652
57317 35941 508172010
52009 9429 -12364299
50026 40862 -858002254
11171 22303 -551575770
31644 41276 -803621915
63588 15684 957163429
34061 15206 -754858252
14889 61268 -5419300
39619 47780 -110499764
39780 52837 337676206
64462 18403 625368901
55791 1162 -954421286
67401 20013 156017467
73964 40497 -426212984
64349 9118 641282444
62699 28662 25615631
16604 45205 593162190
7634 15631 -888369743
18101 30572 -640999330
53576 42570 -747218131
59906 46313 546530864
41530 17052 -980271673
64449 12613 -246759725
30426 71493 974959807
69876 1090 813199405
31699 40972 -5770307
37764 6330 206316695
22496 6405 642110421
69315 60082 400202905
55091 30448 307919566
3945 3618 -910665251
64190 25338 690148543
16100 51790 219286315
48806 27518 -204379509
61056 68950 408593037
30351 63389 -515915852
36814 33360 925098098
23555 41403 575351914
4065 26805 -159573440
59117 28625 405351047
58748 61985 273490165
14519 14919 815507486
6190 45216 772387872
45972 27303 210142328
18334 60996 -181821889
17241 23758 873233165
46704 4800 -699966670
2175 66550 669249349
62677 6375 789769250
31906 61754 175484835
50372 65293 595948153
54732 58085 677667271
20099 7028 -223147263
17183 71996 889507114
43484 53879 695126214
26884 59220 123002665
40433 73129 -389740849
15766 72997 -838785927
35640 48655 -824522026
45578 37713 820044092
40710 30292 271412858
65116 71144 847207416
2982 6693 757651714
69116 64374 137510975
71959 42029 -301819800
48951 38942 -36258803
37253 51390 -43705742
13263 25479 836912354
23996 15817 -231843675
60208 13749 932052258
58300 33271 -683881448
53445 22317 -687972934
64815 44252 -306095897
13022 44604 -665555309
7070 23050 308269393
33350 25127 -370452853
30974 21620 -989924053
1229 32400 -143851138
12038 706 605908719
69750 48994 924596562
20240 26543 319327754
40140 70177 32959195
4840 55260 996190216
36 16504 422892353
4506 61952 -230323559
891 68282 -721848832
26843 45091 685884623
7473 61266 -194000085
24951 32975 81738140
23385 47325 -75226456
40831 21442 375902283
46710 62402 122717515
5244 7092 263841819
47961 20229 -391762914
32827 57234 -131215694
69714 63265 151844364
8550 4974 -343359474
19338 41316 -83343993
40746 8866 929511476
10845 68823 183432956
6918 25835 482921840
62209 15446 -53293637
48119 25204 -197319406
29975 29540 550725718
60396 23698 -961793313
34840 14310 639185718
38172 73416 761956961
23693 6362 289886434
58762 23649 -837361658
56357 44154 -81604014
55016 71814 -383590494
44308 8996 -109567259
20296 63368 352745474
64903 24573 22552224
70041 37528 -48223249
39080 69613 268756892
70807 9569 -740144218
61256 25733 -72582445
64162 56146 -903156892
51832 48981 557039782
65740 61308 -714666846
42173 60164 804213972
48918 27828 -343617339
47343 9232 90572772
28935 32340 -183876728
57584 18764 -651079561
57186 31873 979190238
4495 10411 888367578
20385 38448 210111565
72048 18053 -660859323
72870 56426 -933696058
67669 17499 -512521757
20035 4471 496190966
39671 10784 248716912
39833 20514 917769210
73260 39629 215270210
19148 10037 321379082
52991 42173 519732925
30069 70326 381288673
14524 71063 -567056231
58057 25510 -143473503
19195 5790 857392170
18448 66284 -758551952
29802 53937 849354133
15742 51181 -138817533
6581 59748 -375894545
10137 19246 625720251
44235 73460 848017435
57290 38572 234983026
72332 60213 -683816279
16618 44023 -405088506
29228 30708 683444227
61641 74751 -155944871
71862 41691 336359247
52884 19525 999581792
43950 25930 -526931163
44070 29124 -700195247
50869 28429 248330127
41264 41098 437344953
18565 21502 309217013
23367 43832 112227652
55697 34791 151556476
61604 32144 -388538889
35679 71846 814916871
52761 38582 -65011733
43992 6125 347158450
22840 51236 192031202
10820 60934 -883949978
45273 25088 -764361142
66679 18126 864883041
74219 12574 -539782648
38577 64175 285982079
3639 36329 -190776850
34415 67167 158271149
64766 49581 852783920
26339 74520 -546362365
65940 49122 723859496
48586 33779 -283763119
44160 47235 170797465
51498 10292 -944408378
45940 68495 -34681493
73503 64613 816115816
18569 23467 867134821
66866 53725 -572033635
64755 33889 663770237
29492 49643 776583388
16590 64565 870792869
47830 56820 890746584
74695 39325 -142043968
68405 29499 528029204
27789 23163 -865258464
22100 55969 -823705278
57255 30939 297601152
30761 41134 -666535330
1401 66655 -145654803
25390 45979 -50669765
6746 62746 -755812111
52248 48994 -479331131
61246 41062 272278476
36947 36905 874107170
61723 11343 736997975
35837 58785 -416631864
36578 13136 -176743484
18418 9134 -741918301
25066 11411 82341730
11986 25252 -396139682
41700 18820 483076835
11591 21048 575081216
32868 69050 773892704
54162 30048 856421921
22910 55607 -802451566
72500 64467 -346551820
11372 4583 -709004915
74148 67364 863596057
25349 18854 232107957
24529 22145 -920226163
47595 33609 788044913
2350 14613 -71842486
61650 25306 15864582
20045 25271 817300049
20222 12619 859429334
63315 65179 -299683731
52700 48916 -789286881
56093 60510 -372993581
10500 18546 -193105199
52625 23941 515548539
15190 1885 -717683855
46238 55419 643192624
57485 15234 -565177642
49538 28061 988655911
39585 8500 220736421
9294 34119 317088088
37293 19994 406367669
54075 1404 10082552
32243 69032 827266786
26801 72481 615514091
56891 14921 -473858516
630 16332 -30894371
10265 10260 -475672190
21358 68506 -299483300
46610 36062 780854121
48863 23590 635260798
4225 61573 177085572
8411 11374 683111844
51240 58959 702475963
72050 8213 -197085806
32886 18327 -210917050
31192 61678 138933561
58095 49053 128203860
60399 31027 -553071290
60371 10191 503664252
21582 56648 62253998
42227 26651 743172811
29846 9558 -585753160
33786 35907 -634548781
56477 48173 -175633867
15083 22354 43509920
44016 18089 -330452676
26163 62928 990563842
40231 74134 -710486051
63796 59923 -141315078
53384 62219 -277533131
32976 32710 -622335679
35169 35701 -497052869
8374 15770 341315470
43798 25603 453097504
7903 14261 588142219
32676 34245 826607396
60610 8444 -91731472
68503 61488 140590876
21639 33933 752697279
13096 360 929697916
16402 65800 854118559
24843 31068 -262664978
20971 16701 218368598
49875 69550 913694845
53556 65963 725972924
10256 8665 -310481661
2446 9694 -532524422
40055 30191 986399875
4893 44590 699882644
2614 23310 -956946150
36 60713 -39562408
1807 35730 -471822114
25254 30036 -796429552
67954 10896 -888009958
33535 74356 238535762
58136 70487 -213450217
67353 71057 -668913794
52109 40140 240887135
65328 3740 -624212128
58650 7666 -804178068
40801 50167 -875973433
60095 3057 667014475
70989 45281 -828570353
44217 68021 858813674
20308 74350 395353356
46309 2912 -693024472
40279 56723 913606627
43450 60736 -637779646
22192 50426 -122145126
48636 30526 -527281034
28192 36170 -905796303
33833 31549 915823726
46115 11460 654364071
49440 58498 754390472
57449 1248 -666437845
20884 57559 -644338268
54245 62870 -681224561
74298 11466 394931083
2072 62058 -417804015
39779 24183 70169105
60867 37576 -928899200
41871 11771 -482083208
17259 70449 835867788
35993 51829 766135789
44789 67871 641362190
37179 40143 -983121080
31070 43217 122416486
66043 10515 826827181
62151 8950 667256371
64908 37758 855991051
69938 11222 -592169914
4091 7961 -991049387
28278 72408 370497817
54188 72278 467308511
57475 7485 132607941
26291 49652 753532730
69024 37667 678368598
52883 71211 -479093562
66282 195 582678671
51856 45377 521931671
29210 7726 -768427595
65589 30454 -133160169
20064 45293 468632138
12157 58038 -373290996
68071 22085 -986828516
14608 71276 -863260520
30202 17121 -732357886
21675 43172 -48353061
39866 65922 -326456280
73253 13501 566583767
29209 66169 -441623321
12206 17294 247884667
36746 73265 -39635991
59456 34211 370561558
58815 52013 750525047
53459 30989 -549793157
43960 52620 280606553
68809 18657 -858906735
46693 4844 475043575
14711 36667 511844053
9766 3291 -728408398
73082 53336 -320283788
26094 36104 -184928396
66117 29524 -517696290
69142 23926 -449134267
14771 39071 591474120
72359 69373 -609723245
23863 12096 -505846389
49513 66575 920407277
57480 24592 453795483
